,int_time,sensor_id,int_sensor
1360,20190215,1,41
1361,20190215,1,43
1362,20190216,1,43
1363,20190216,1,45
1364,20190216,1,41
1365,20190216,1,43
1366,20190216,1,43
1367,20190216,1,40
1368,20190217,1,41
1369,20190217,1,40
1370,20190217,1,41
1371,20190217,1,44
1372,20190217,1,41
1373,20190217,1,42
1374,20190218,1,43
1375,20190218,1,39
1376,20190218,1,46
1377,20190218,1,39
1378,20190218,1,44
1379,20190218,1,41
1380,20190219,1,42
1381,20190219,1,41
1382,20190219,1,38
1383,20190219,1,44
1384,20190219,1,45
1385,20190219,1,40
1386,20190220,1,45
1387,20190220,1,43
1388,20190220,1,42
1389,20190220,1,42
1390,20190220,1,41
1391,20190220,1,43
1392,20190221,1,45
1393,20190221,1,41
1394,20190221,1,42
1395,20190221,1,44
1396,20190221,1,43
1397,20190221,1,38
1398,20190222,1,44
1399,20190222,1,42
1400,20190222,1,41
1401,20190222,1,40
1402,20190222,1,39
1403,20190222,1,40
1404,20190223,1,38
1405,20190223,1,44
1406,20190223,1,41
1407,20190223,1,44
1408,20190223,1,46
1409,20190223,1,40
1410,20190224,1,43
1411,20190224,1,42
1412,20190224,1,42
1413,20190224,1,44
1414,20190224,1,46
1415,20190224,1,42
1416,20190225,1,41
1417,20190225,1,41
1418,20190225,1,43
1419,20190225,1,41
1420,20190225,1,45
1421,20190225,1,46
1422,20190226,1,43
1423,20190226,1,42
1424,20190226,1,44
1425,20190226,1,42
1426,20190226,1,43
1427,20190226,1,42
1428,20190227,1,41
1429,20190227,1,43
1430,20190227,1,42
1431,20190227,1,45
1432,20190227,1,41
1433,20190227,1,45
1434,20190228,1,42
1435,20190228,1,45
1436,20190228,1,43
1437,20190228,1,44
1438,20190228,1,46
1439,20190228,1,44
1440,20190301,1,42
1441,20190301,1,42
1442,20190301,1,43
1443,20190301,1,43
1444,20190301,1,44
1445,20190301,1,43
1446,20190302,1,45
1447,20190302,1,42
1448,20190302,1,41
1449,20190302,1,46
1450,20190302,1,42
1451,20190302,1,43
1452,20190303,1,41
1453,20190303,1,42
1454,20190303,1,44
1455,20190303,1,43
1456,20190303,1,42
1457,20190303,1,43
1458,20190304,1,40
1459,20190304,1,44
1460,20190304,1,42
1461,20190304,1,41
1462,20190304,1,45
1463,20190304,1,41
1464,20190305,1,42
1465,20190305,1,43
1466,20190305,1,42
1467,20190305,1,45
1468,20190305,1,44
1469,20190305,1,46
1470,20190306,1,41
1471,20190306,1,42
1472,20190306,1,47
1473,20190306,1,42
1474,20190306,1,45
1475,20190306,1,44
1476,20190307,1,39
1477,20190307,1,45
1478,20190307,1,41
1479,20190307,1,45
1480,20190307,1,43
1481,20190307,1,45
1482,20190308,1,44
1483,20190308,1,41
1484,20190308,1,43
1485,20190308,1,43
1486,20190308,1,40
1487,20190308,1,42
1488,20190309,1,40
1489,20190309,1,44
1490,20190309,1,46
1491,20190309,1,41
1492,20190309,1,46
1493,20190309,1,44
1494,20190310,1,43
1495,20190310,1,39
1496,20190310,1,40
1497,20190310,1,45
1498,20190310,1,40
1499,20190310,1,44
1500,20190311,1,45
1501,20190311,1,41
1502,20190311,1,45
1503,20190311,1,45
1504,20190311,1,45
1505,20190311,1,45
1506,20190312,1,41
1507,20190312,1,42
1508,20190312,1,41
1509,20190312,1,42
1510,20190312,1,47
1511,20190312,1,45
1512,20190313,1,45
1513,20190313,1,43
1514,20190313,1,48
1515,20190313,1,42
1516,20190313,1,46
1517,20190313,1,40
1518,20190314,1,47
1519,20190314,1,40
1520,20190314,1,43
1521,20190314,1,40
1522,20190314,1,41
1523,20190314,1,45
1524,20190315,1,46
1525,20190315,1,45
1526,20190315,1,43
1527,20190315,1,47
1528,20190315,1,44
1529,20190315,1,43
1530,20190316,1,44
1531,20190316,1,42
1532,20190316,1,45
1533,20190316,1,42
1534,20190316,1,45
1535,20190316,1,46
1536,20190317,1,46
1537,20190317,1,39
1538,20190317,1,43
1539,20190317,1,42
1540,20190317,1,42
1541,20190317,1,38
1542,20190318,1,42
1543,20190318,1,43
1544,20190318,1,44
1545,20190318,1,43
1546,20190318,1,42
1547,20190318,1,42
1548,20190319,1,44
1549,20190319,1,39
1550,20190319,1,42
1551,20190319,1,43
1552,20190319,1,42
1553,20190319,1,46
1554,20190320,1,44
1555,20190320,1,42
1556,20190320,1,42
1557,20190320,1,43
1558,20190320,1,43
1559,20190320,1,44
1560,20190321,1,43
1561,20190321,1,37
1562,20190321,1,44
1563,20190321,1,39
1564,20190321,1,43
1565,20190321,1,43
1566,20190322,1,44
1567,20190322,1,42
1568,20190322,1,43
1569,20190322,1,44
1570,20190322,1,43
1571,20190322,1,45
1572,20190323,1,48
1573,20190323,1,43
1574,20190323,1,42
1575,20190323,1,45
1576,20190323,1,41
1577,20190323,1,44
1578,20190324,1,43
1579,20190324,1,43
1580,20190324,1,45
1581,20190324,1,47
1582,20190324,1,43
1583,20190324,1,43
1584,20190325,1,45
1585,20190325,1,45
1586,20190325,1,42
1587,20190325,1,45
1588,20190325,1,44
1589,20190325,1,45
1590,20190326,1,46
1591,20190326,1,49
1592,20190326,1,42
1593,20190326,1,48
1594,20190326,1,44
1595,20190326,1,45
1596,20190327,1,45
1597,20190327,1,44
1598,20190327,1,45
1599,20190327,1,46
1600,20190327,1,43
1601,20190327,1,43
1602,20190328,1,45
1603,20190328,1,42
1604,20190328,1,45
1605,20190328,1,46
1606,20190328,1,46
1607,20190328,1,42
1608,20190329,1,42
1609,20190329,1,46
1610,20190329,1,43
1611,20190329,1,42
1612,20190329,1,44
1613,20190329,1,44
1614,20190330,1,45
1615,20190330,1,46
1616,20190330,1,40
1617,20190330,1,43
1618,20190330,1,42
1619,20190330,1,43
1620,20190331,1,45
1621,20190331,1,43
1622,20190331,1,42
1623,20190331,1,46
1624,20190331,1,46
1625,20190331,1,47
1626,20190401,1,42
1627,20190401,1,43
1628,20190401,1,47
1629,20190401,1,47
1630,20190401,1,47
1631,20190401,1,41
1632,20190402,1,45
1633,20190402,1,45
1634,20190402,1,42
1635,20190402,1,43
1636,20190402,1,46
1637,20190402,1,44
1638,20190403,1,42
1639,20190403,1,45
1640,20190403,1,44
1641,20190403,1,41
1642,20190403,1,43
1643,20190403,1,44
1644,20190404,1,44
1645,20190404,1,44
1646,20190404,1,43
1647,20190404,1,44
1648,20190404,1,43
1649,20190404,1,43
1650,20190405,1,47
1651,20190405,1,43
1652,20190405,1,44
1653,20190405,1,43
1654,20190405,1,48
1655,20190405,1,43
1656,20190406,1,41
1657,20190406,1,47
1658,20190406,1,45
1659,20190406,1,45
1660,20190406,1,44
1661,20190406,1,44
1662,20190407,1,46
1663,20190407,1,42
1664,20190407,1,42
1665,20190407,1,48
1666,20190407,1,44
1667,20190407,1,42
1668,20190408,1,43
1669,20190408,1,45
1670,20190408,1,43
1671,20190408,1,44
1672,20190408,1,46
1673,20190408,1,45
1674,20190409,1,45
1675,20190409,1,42
1676,20190409,1,44
1677,20190409,1,46
1678,20190409,1,43
1679,20190409,1,44
1680,20190410,1,45
1681,20190410,1,43
1682,20190410,1,47
1683,20190410,1,44
1684,20190410,1,50
1685,20190410,1,46
1686,20190411,1,44
1687,20190411,1,45
1688,20190411,1,46
1689,20190411,1,44
1690,20190411,1,47
1691,20190411,1,45
1692,20190412,1,44
1693,20190412,1,45
1694,20190412,1,45
1695,20190412,1,47
1696,20190412,1,41
1697,20190412,1,44
1698,20190413,1,42
1699,20190413,1,46
1700,20190413,1,42
1701,20190413,1,47
1702,20190413,1,46
1703,20190413,1,46
1704,20190414,1,47
1705,20190414,1,45
1706,20190414,1,46
1707,20190414,1,44
1708,20190414,1,47
1709,20190414,1,43
1710,20190415,1,41
1711,20190415,1,49
1712,20190415,1,45
1713,20190415,1,45
1714,20190415,1,43
1715,20190415,1,47
1716,20190416,1,45
1717,20190416,1,47
1718,20190416,1,46
1719,20190416,1,43
1720,20190416,1,45
1721,20190416,1,49
1722,20190417,1,47
1723,20190417,1,45
1724,20190417,1,44
1725,20190417,1,49
1726,20190417,1,47
1727,20190417,1,48
1728,20190418,1,45
1729,20190418,1,42
1730,20190418,1,46
1731,20190418,1,46
1732,20190418,1,45
1733,20190418,1,46
1734,20190419,1,47
1735,20190419,1,43
1736,20190419,1,47
1737,20190419,1,45
1738,20190419,1,47
1739,20190419,1,46
1740,20190420,1,47
1741,20190420,1,47
1742,20190420,1,44
1743,20190420,1,49
1744,20190420,1,44
1745,20190420,1,44
1746,20190421,1,44
1747,20190421,1,45
1748,20190421,1,46
1749,20190421,1,45
1750,20190421,1,45
1751,20190421,1,44
1752,20190422,1,46
1753,20190422,1,46
1754,20190422,1,45
1755,20190422,1,45
1756,20190422,1,47
1757,20190422,1,47
1758,20190423,1,47
1759,20190423,1,48
1760,20190423,1,49
1761,20190423,1,49
1762,20190423,1,45
1763,20190423,1,46
1764,20190424,1,45
1765,20190424,1,44
1766,20190424,1,44
1767,20190424,1,49
1768,20190424,1,48
1769,20190424,1,46
1770,20190425,1,46
1771,20190425,1,47
1772,20190425,1,42
1773,20190425,1,49
1774,20190425,1,49
1775,20190425,1,47
1776,20190426,1,45
1777,20190426,1,46
1778,20190426,1,50
1779,20190426,1,45
1780,20190426,1,42
1781,20190426,1,45
1782,20190427,1,49
1783,20190427,1,47
1784,20190427,1,43
1785,20190427,1,42
1786,20190427,1,45
1787,20190427,1,47
1788,20190428,1,44
1789,20190428,1,50
1790,20190428,1,47
1791,20190428,1,45
1792,20190428,1,45
1793,20190428,1,48
1794,20190429,1,43
1795,20190429,1,49
1796,20190429,1,46
1797,20190429,1,45
1798,20190429,1,45
1799,20190429,1,43
1800,20190430,1,44
1801,20190430,1,44
1802,20190430,1,43
1803,20190430,1,48
1804,20190430,1,46
1805,20190430,1,46
1806,20190501,1,47
1807,20190501,1,46
1808,20190501,1,46
1809,20190501,1,44
1810,20190501,1,45
1811,20190501,1,43
1812,20190502,1,48
1813,20190502,1,42
1814,20190502,1,48
1815,20190502,1,44
1816,20190502,1,45
1817,20190502,1,43
1818,20190503,1,41
1819,20190503,1,45
1820,20190503,1,47
1821,20190503,1,49
1822,20190503,1,45
1823,20190503,1,45
1824,20190504,1,46
1825,20190504,1,44
1826,20190504,1,46
1827,20190504,1,48
1828,20190504,1,46
1829,20190504,1,46
1830,20190505,1,48
1831,20190505,1,44
1832,20190505,1,50
1833,20190505,1,44
1834,20190505,1,43
1835,20190505,1,46
1836,20190506,1,46
1837,20190506,1,43
1838,20190506,1,51
1839,20190506,1,45
1840,20190506,1,46
1841,20190506,1,43
1842,20190507,1,45
1843,20190507,1,51
1844,20190507,1,48
1845,20190507,1,46
1846,20190507,1,44
1847,20190507,1,47
1848,20190508,1,41
1849,20190508,1,45
1850,20190508,1,44
1851,20190508,1,45
1852,20190508,1,47
1853,20190508,1,49
1854,20190509,1,45
1855,20190509,1,47
1856,20190509,1,48
1857,20190509,1,49
1858,20190509,1,43
1859,20190509,1,46
1860,20190510,1,44
1861,20190510,1,45
1862,20190510,1,47
1863,20190510,1,47
1864,20190510,1,46
1865,20190510,1,46
1866,20190511,1,44
1867,20190511,1,47
1868,20190511,1,50
1869,20190511,1,49
1870,20190511,1,45
1871,20190511,1,51
1872,20190512,1,51
1873,20190512,1,45
1874,20190512,1,47
1875,20190512,1,46
1876,20190512,1,47
1877,20190512,1,50
1878,20190513,1,48
1879,20190513,1,46
1880,20190513,1,45
1881,20190513,1,45
1882,20190513,1,50
1883,20190513,1,46
1884,20190514,1,45
1885,20190514,1,45
1886,20190514,1,46
1887,20190514,1,47
1888,20190514,1,49
1889,20190514,1,45
1890,20190515,1,48
1891,20190515,1,46
1892,20190515,1,47
1893,20190515,1,48
1894,20190515,1,46
1895,20190515,1,44
1896,20190516,1,44
1897,20190516,1,45
1898,20190516,1,45
1899,20190516,1,46
1900,20190516,1,49
1901,20190516,1,46
1902,20190517,1,49
1903,20190517,1,47
1904,20190517,1,48
1905,20190517,1,45
1906,20190517,1,46
1907,20190517,1,48
1908,20190518,1,45
1909,20190518,1,47
1910,20190518,1,47
1911,20190518,1,50
1912,20190518,1,44
1913,20190518,1,47
1914,20190519,1,45
1915,20190519,1,45
1916,20190519,1,49
1917,20190519,1,45
1918,20190519,1,49
1919,20190519,1,48
1920,20190520,1,48
1921,20190520,1,43
1922,20190520,1,46
1923,20190520,1,45
1924,20190520,1,46
1925,20190520,1,47
1926,20190521,1,46
1927,20190521,1,45
1928,20190521,1,47
1929,20190521,1,48
1930,20190521,1,44
1931,20190521,1,48
1932,20190522,1,43
1933,20190522,1,47
1934,20190522,1,48
1935,20190522,1,50
1936,20190522,1,46
1937,20190522,1,49
1938,20190523,1,51
1939,20190523,1,49
1940,20190523,1,49
1941,20190523,1,48
1942,20190523,1,46
1943,20190523,1,48
1944,20190524,1,46
1945,20190524,1,46
1946,20190524,1,48
1947,20190524,1,47
1948,20190524,1,49
1949,20190524,1,45
1950,20190525,1,49
1951,20190525,1,49
1952,20190525,1,48
1953,20190525,1,47
1954,20190525,1,46
1955,20190525,1,44
1956,20190526,1,49
1957,20190526,1,47
1958,20190526,1,46
1959,20190526,1,48
1960,20190526,1,47
1961,20190526,1,49
1962,20190527,1,45
1963,20190527,1,48
1964,20190527,1,43
1965,20190527,1,46
1966,20190527,1,48
1967,20190527,1,47
1968,20190528,1,47
1969,20190528,1,47
1970,20190528,1,47
1971,20190528,1,49
1972,20190528,1,46
1973,20190528,1,45
1974,20190529,1,49
1975,20190529,1,46
1976,20190529,1,47
1977,20190529,1,47
1978,20190529,1,48
1979,20190529,1,44
1980,20190530,1,48
1981,20190530,1,48
1982,20190530,1,48
1983,20190530,1,45
1984,20190530,1,46
1985,20190530,1,47
1986,20190531,1,44
1987,20190531,1,49
1988,20190531,1,45
1989,20190531,1,47
1990,20190531,1,43
1991,20190531,1,47
1992,20190601,1,46
1993,20190601,1,49
1994,20190601,1,46
1995,20190601,1,50
1996,20190601,1,47
1997,20190601,1,49
1998,20190602,1,46
1999,20190602,1,43
2000,20190602,1,44
2001,20190602,1,49
2002,20190602,1,47
2003,20190602,1,52
2004,20190603,1,47
2005,20190603,1,45
2006,20190603,1,46
2007,20190603,1,47
2008,20190603,1,48
2009,20190603,1,47
2010,20190604,1,48
2011,20190604,1,44
2012,20190604,1,48
2013,20190604,1,44
2014,20190604,1,45
2015,20190604,1,44
2016,20190605,1,48
2017,20190605,1,49
2018,20190605,1,47
2019,20190605,1,46
2020,20190605,1,48
2021,20190605,1,50
2022,20190606,1,48
2023,20190606,1,52
2024,20190606,1,47
2025,20190606,1,46
2026,20190606,1,48
2027,20190606,1,51
2028,20190607,1,48
2029,20190607,1,47
2030,20190607,1,44
2031,20190607,1,45
2032,20190607,1,46
2033,20190607,1,47
2034,20190608,1,49
2035,20190608,1,53
2036,20190608,1,46
2037,20190608,1,47
2038,20190608,1,49
2039,20190608,1,50
2040,20190609,1,46
2041,20190609,1,46
2042,20190609,1,48
2043,20190609,1,47
2044,20190609,1,46
2045,20190609,1,47
2046,20190610,1,48
2047,20190610,1,46
2048,20190610,1,47
2049,20190610,1,48
2050,20190610,1,47
2051,20190610,1,49
2052,20190611,1,50
2053,20190611,1,47
2054,20190611,1,48
2055,20190611,1,51
2056,20190611,1,51
2057,20190611,1,49
2058,20190612,1,47
2059,20190612,1,45
2060,20190612,1,45
2061,20190612,1,50
2062,20190612,1,50
2063,20190612,1,45
2064,20190613,1,44
2065,20190613,1,45
2066,20190613,1,47
2067,20190613,1,48
2068,20190613,1,45
2069,20190613,1,51
2070,20190614,1,47
2071,20190614,1,47
2072,20190614,1,48
2073,20190614,1,47
2074,20190614,1,47
2075,20190614,1,47
2076,20190615,1,46
2077,20190615,1,48
2078,20190615,1,45
2079,20190615,1,49
2080,20190615,1,48
2081,20190615,1,50
2082,20190616,1,50
2083,20190616,1,44
2084,20190616,1,49
2085,20190616,1,48
2086,20190616,1,50
2087,20190616,1,48
2088,20190617,1,49
2089,20190617,1,48
2090,20190617,1,46
2091,20190617,1,47
2092,20190617,1,46
2093,20190617,1,48
2094,20190618,1,44
2095,20190618,1,48
2096,20190618,1,48
2097,20190618,1,47
2098,20190618,1,49
2099,20190618,1,43
2100,20190619,1,47
2101,20190619,1,51
2102,20190619,1,48
2103,20190619,1,51
2104,20190619,1,48
2105,20190619,1,46
2106,20190620,1,49
2107,20190620,1,43
2108,20190620,1,48
2109,20190620,1,50
2110,20190620,1,43
2111,20190620,1,47
2112,20190621,1,49
2113,20190621,1,48
2114,20190621,1,49
2115,20190621,1,50
2116,20190621,1,47
2117,20190621,1,49
2118,20190622,1,50
2119,20190622,1,47
2120,20190622,1,54
2121,20190622,1,48
2122,20190622,1,49
2123,20190622,1,51
2124,20190623,1,54
2125,20190623,1,45
2126,20190623,1,49
2127,20190623,1,49
2128,20190623,1,51
2129,20190623,1,50
2130,20190624,1,50
2131,20190624,1,48
2132,20190624,1,45
2133,20190624,1,44
2134,20190624,1,49
2135,20190624,1,48
2136,20190625,1,47
2137,20190625,1,47
2138,20190625,1,52
2139,20190625,1,48
2140,20190625,1,45
2141,20190625,1,47
2142,20190626,1,49
2143,20190626,1,51
2144,20190626,1,50
2145,20190626,1,50
2146,20190626,1,48
2147,20190626,1,51
2148,20190627,1,48
2149,20190627,1,42
2150,20190627,1,50
2151,20190627,1,48
2152,20190627,1,49
2153,20190627,1,48
2154,20190628,1,48
2155,20190628,1,51
2156,20190628,1,49
2157,20190628,1,51
2158,20190628,1,44
2159,20190628,1,49
2160,20190629,1,48
2161,20190629,1,48
2162,20190629,1,47
2163,20190629,1,49
2164,20190629,1,46
2165,20190629,1,52
2166,20190630,1,51
2167,20190630,1,50
2168,20190630,1,51
2169,20190630,1,47
2170,20190630,1,49
2171,20190630,1,47
2172,20190101,2,50
2173,20190101,2,49
2174,20190101,2,49
2175,20190101,2,50
2176,20190101,2,50
2177,20190101,2,52
2178,20190102,2,49
2179,20190102,2,51
2180,20190102,2,47
2181,20190102,2,50
2182,20190102,2,48
2183,20190102,2,50
2184,20190103,2,48
2185,20190103,2,50
2186,20190103,2,53
2187,20190103,2,48
2188,20190103,2,53
2189,20190103,2,53
2190,20190104,2,49
2191,20190104,2,52
2192,20190104,2,52
2193,20190104,2,51
2194,20190104,2,54
2195,20190104,2,53
2196,20190105,2,51
2197,20190105,2,49
2198,20190105,2,53
2199,20190105,2,47
2200,20190105,2,51
2201,20190105,2,51
2202,20190106,2,50
2203,20190106,2,51
2204,20190106,2,51
2205,20190106,2,49
2206,20190106,2,51
2207,20190106,2,47
2208,20190107,2,48
2209,20190107,2,52
2210,20190107,2,53
2211,20190107,2,49
2212,20190107,2,50
2213,20190107,2,51
2214,20190108,2,46
2215,20190108,2,47
2216,20190108,2,54
2217,20190108,2,48
2218,20190108,2,50
2219,20190108,2,48
2220,20190109,2,47
2221,20190109,2,50
2222,20190109,2,50
2223,20190109,2,48
2224,20190109,2,53
2225,20190109,2,46
2226,20190110,2,49
2227,20190110,2,49
2228,20190110,2,49
2229,20190110,2,45
2230,20190110,2,50
2231,20190110,2,53
2232,20190111,2,50
2233,20190111,2,52
2234,20190111,2,50
2235,20190111,2,50
2236,20190111,2,51
2237,20190111,2,51
2238,20190112,2,50
2239,20190112,2,51
2240,20190112,2,51
2241,20190112,2,51
2242,20190112,2,47
2243,20190112,2,51
2244,20190113,2,54
2245,20190113,2,49
2246,20190113,2,53
2247,20190113,2,49
2248,20190113,2,49
2249,20190113,2,48
2250,20190114,2,50
2251,20190114,2,51
2252,20190114,2,47
2253,20190114,2,50
2254,20190114,2,49
2255,20190114,2,49
2256,20190115,2,50
2257,20190115,2,48
2258,20190115,2,47
2259,20190115,2,50
2260,20190115,2,53
2261,20190115,2,45
2262,20190116,2,54
2263,20190116,2,50
2264,20190116,2,52
2265,20190116,2,50
2266,20190116,2,52
2267,20190116,2,49
2268,20190117,2,49
2269,20190117,2,50
2270,20190117,2,49
2271,20190117,2,55
2272,20190117,2,46
2273,20190117,2,48
2274,20190118,2,47
2275,20190118,2,50
2276,20190118,2,50
2277,20190118,2,50
2278,20190118,2,51
2279,20190118,2,50
2280,20190119,2,49
2281,20190119,2,49
2282,20190119,2,47
2283,20190119,2,48
2284,20190119,2,50
2285,20190119,2,51
2286,20190120,2,44
2287,20190120,2,49
2288,20190120,2,49
2289,20190120,2,50
2290,20190120,2,49
2291,20190120,2,53
2292,20190121,2,47
2293,20190121,2,51
2294,20190121,2,47
2295,20190121,2,52
2296,20190121,2,48
2297,20190121,2,47
2298,20190122,2,51
2299,20190122,2,49
2300,20190122,2,46
2301,20190122,2,48
2302,20190122,2,47
2303,20190122,2,51
2304,20190123,2,51
2305,20190123,2,46
2306,20190123,2,45
2307,20190123,2,48
2308,20190123,2,48
2309,20190123,2,49
2310,20190124,2,49
2311,20190124,2,46
2312,20190124,2,48
2313,20190124,2,47
2314,20190124,2,49
2315,20190124,2,49
2316,20190125,2,49
2317,20190125,2,50
2318,20190125,2,49
2319,20190125,2,48
2320,20190125,2,52
2321,20190125,2,49
2322,20190126,2,46
2323,20190126,2,47
2324,20190126,2,49
2325,20190126,2,48
2326,20190126,2,49
2327,20190126,2,48
2328,20190127,2,49
2329,20190127,2,47
2330,20190127,2,47
2331,20190127,2,49
2332,20190127,2,47
2333,20190127,2,47
2334,20190128,2,49
2335,20190128,2,48
2336,20190128,2,49
2337,20190128,2,47
2338,20190128,2,47
2339,20190128,2,45
2340,20190129,2,46
2341,20190129,2,49
2342,20190129,2,49
2343,20190129,2,49
2344,20190129,2,53
2345,20190129,2,48
2346,20190130,2,46
2347,20190130,2,50
2348,20190130,2,47
2349,20190130,2,48
2350,20190130,2,49
2351,20190130,2,50
2352,20190131,2,45
2353,20190131,2,49
2354,20190131,2,49
2355,20190131,2,52
2356,20190131,2,48
2357,20190131,2,43
2358,20190201,2,48
2359,20190201,2,47
2360,20190201,2,49
2361,20190201,2,48
2362,20190201,2,47
2363,20190201,2,47
2364,20190202,2,49
2365,20190202,2,51
2366,20190202,2,48
2367,20190202,2,49
2368,20190202,2,48
2369,20190202,2,47
2370,20190203,2,49
2371,20190203,2,48
2372,20190203,2,47
2373,20190203,2,45
2374,20190203,2,46
2375,20190203,2,49
2376,20190204,2,49
2377,20190204,2,43
2378,20190204,2,47
2379,20190204,2,45
2380,20190204,2,48
2381,20190204,2,50
2382,20190205,2,49
2383,20190205,2,46
2384,20190205,2,49
2385,20190205,2,48
2386,20190205,2,49
2387,20190205,2,50
2388,20190206,2,49
2389,20190206,2,44
2390,20190206,2,49
2391,20190206,2,49
2392,20190206,2,50
2393,20190206,2,45
2394,20190207,2,48
2395,20190207,2,49
2396,20190207,2,47
2397,20190207,2,47
2398,20190207,2,50
2399,20190207,2,49
2400,20190208,2,50
2401,20190208,2,45
2402,20190208,2,48
2403,20190208,2,50
2404,20190208,2,45
2405,20190208,2,48
2406,20190209,2,47
2407,20190209,2,46
2408,20190209,2,50
2409,20190209,2,49
2410,20190209,2,46
2411,20190209,2,49
2412,20190210,2,46
2413,20190210,2,49
2414,20190210,2,47
2415,20190210,2,46
2416,20190210,2,43
2417,20190210,2,48
2418,20190211,2,45
2419,20190211,2,49
2420,20190211,2,49
2421,20190211,2,50
2422,20190211,2,47
2423,20190211,2,44
2424,20190212,2,47
2425,20190212,2,47
2426,20190212,2,46
2427,20190212,2,44
2428,20190212,2,46
2429,20190212,2,50
2430,20190213,2,43
2431,20190213,2,45
2432,20190213,2,47
2433,20190213,2,47
2434,20190213,2,47
2435,20190213,2,47
2436,20190214,2,48
2437,20190214,2,46
2438,20190214,2,48
2439,20190214,2,49
2440,20190214,2,49
2441,20190214,2,47
2442,20190215,2,47
2443,20190215,2,48
2444,20190215,2,49
2445,20190215,2,42
2446,20190215,2,44
2447,20190215,2,48
2448,20190216,2,48
2449,20190216,2,46
2450,20190216,2,48
2451,20190216,2,48
2452,20190216,2,46
2453,20190216,2,48
2454,20190217,2,49
2455,20190217,2,46
2456,20190217,2,50
2457,20190217,2,45
2458,20190217,2,49
2459,20190217,2,46
2460,20190218,2,47
2461,20190218,2,45
2462,20190218,2,46
2463,20190218,2,47
2464,20190218,2,47
2465,20190218,2,46
2466,20190219,2,47
2467,20190219,2,45
2468,20190219,2,47
2469,20190219,2,45
2470,20190219,2,47
2471,20190219,2,48
2472,20190220,2,49
2473,20190220,2,46
2474,20190220,2,48
2475,20190220,2,46
2476,20190220,2,46
2477,20190220,2,46
2478,20190221,2,46
2479,20190221,2,49
2480,20190221,2,48
2481,20190221,2,46
2482,20190221,2,49
2483,20190221,2,51
2484,20190222,2,51
2485,20190222,2,50
2486,20190222,2,42
2487,20190222,2,49
2488,20190222,2,45
2489,20190222,2,46
2490,20190223,2,50
2491,20190223,2,44
2492,20190223,2,47
2493,20190223,2,45
2494,20190223,2,48
2495,20190223,2,44
2496,20190224,2,48
2497,20190224,2,43
2498,20190224,2,45
2499,20190224,2,47
2500,20190224,2,47
2501,20190224,2,45
2502,20190225,2,49
2503,20190225,2,48
2504,20190225,2,47
2505,20190225,2,47
2506,20190225,2,48
2507,20190225,2,48
2508,20190226,2,45
2509,20190226,2,47
2510,20190226,2,46
2511,20190226,2,45
2512,20190226,2,48
2513,20190226,2,47
2514,20190227,2,47
2515,20190227,2,47
2516,20190227,2,45
2517,20190227,2,49
2518,20190227,2,44
2519,20190227,2,48
2520,20190228,2,49
2521,20190228,2,47
2522,20190228,2,48
2523,20190228,2,45
2524,20190228,2,48
2525,20190228,2,43
2526,20190301,2,51
2527,20190301,2,47
2528,20190301,2,47
2529,20190301,2,47
2530,20190301,2,45
2531,20190301,2,46
2532,20190302,2,47
2533,20190302,2,46
2534,20190302,2,47
2535,20190302,2,47
2536,20190302,2,47
2537,20190302,2,46
2538,20190303,2,46
2539,20190303,2,51
2540,20190303,2,50
2541,20190303,2,46
2542,20190303,2,48
2543,20190303,2,49
2544,20190304,2,47
2545,20190304,2,44
2546,20190304,2,45
2547,20190304,2,45
2548,20190304,2,47
2549,20190304,2,46
2550,20190305,2,45
2551,20190305,2,48
2552,20190305,2,46
2553,20190305,2,46
2554,20190305,2,45
2555,20190305,2,47
2556,20190306,2,47
2557,20190306,2,48
2558,20190306,2,44
2559,20190306,2,47
2560,20190306,2,47
2561,20190306,2,47
2562,20190307,2,46
2563,20190307,2,47
2564,20190307,2,46
2565,20190307,2,46
2566,20190307,2,45
2567,20190307,2,48
2568,20190308,2,44
2569,20190308,2,42
2570,20190308,2,46
2571,20190308,2,45
2572,20190308,2,47
2573,20190308,2,44
2574,20190309,2,46
2575,20190309,2,48
2576,20190309,2,47
2577,20190309,2,46
2578,20190309,2,43
2579,20190309,2,45
2580,20190310,2,46
2581,20190310,2,47
2582,20190310,2,50
2583,20190310,2,47
2584,20190310,2,47
2585,20190310,2,45
2586,20190311,2,49
2587,20190311,2,44
2588,20190311,2,46
2589,20190311,2,45
2590,20190311,2,44
2591,20190311,2,44
2592,20190312,2,41
2593,20190312,2,44
2594,20190312,2,45
2595,20190312,2,45
2596,20190312,2,40
2597,20190312,2,47
2598,20190313,2,47
2599,20190313,2,46
2600,20190313,2,48
2601,20190313,2,43
2602,20190313,2,43
2603,20190313,2,44
2604,20190314,2,49
2605,20190314,2,47
2606,20190314,2,44
2607,20190314,2,47
2608,20190314,2,47
2609,20190314,2,47
2610,20190315,2,45
2611,20190315,2,45
2612,20190315,2,44
2613,20190315,2,47
2614,20190315,2,45
2615,20190315,2,44
2616,20190316,2,45
2617,20190316,2,46
2618,20190316,2,45
2619,20190316,2,47
2620,20190316,2,45
2621,20190316,2,47
2622,20190317,2,46
2623,20190317,2,44
2624,20190317,2,43
2625,20190317,2,44
2626,20190317,2,47
2627,20190317,2,48
2628,20190318,2,43
2629,20190318,2,44
2630,20190318,2,42
